"StartDate","EndDate","Status","Progress","DurationSec","Finished","RecordedDate","ResponseId","Campus","Group","PurchaseOther","TotalSpend","BuyingFrequency","ImpulsePurchase","ImpulsePurchaseItem","HealthyDefinition","HealthyPurchaseItem","NegativeEffectHealth","HorUnHFruitsVegetable","HorUnHWholegrainCereals","HorUnHYogurtDairy","HorUnHWater","HorUnHLowSugar","HorUnHSodaSugar","HorUnHChipsFried","HorUnHCandySBread","HorUnHPackagedIF","HorUnHOther","HorUnHOtherText","ChoosePrice","ChooseTaste","ChooseHealth","ChooseAvailPortSize","HealthierVersion","PriceComparison","BuyLowerPrice","BuyDiscProm","BuyCleanLabel","BuyTaste","BuyRecomShopkeeper","ShopHealthyRecom","Age","Sex","HouseholdSize","MontlhyBudget","Lat","Long","PurchaseSelection","CampusGroup_ID","ProgressIssue","DurationSecIssue","Source_Report","LatitudeF","LongitudeF","RadiusSurvey","DurationSecSigma"
"2025-11-12 17:02:21","2025-11-12 17:06:54","IP Address","100","273","True","2025-11-12 17:06:54","R_5CZfyCUm9LmrUUt","LAG","745","","Less than 50 pesos","None of the above","Yes","Antojo","Productos como frutas y verduras ","Nonguno","Totally agree","Healthy","Unhealthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","Pollo","3","1","2","4","Very likely","Slightly higher","2","3","5","4","1","Yes","30-39","Female","4","4000","25.51302514522","-103.40057612261","Sugary drinks (e.g., soda, juice, energy drinks)","LAG_745","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 16:10:56","2025-11-12 17:09:42","IP Address","100","3526","True","2025-11-12 17:09:43","R_5gNpbnUGcf2ALF6","TOL","689","","50 – 100 pesos","Weekly","No","","Algo que no daña tu organismo ","Crema, porque es un lácteo que viene de un animal ","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","1","3","4","2","Neutral","About the same","2","3","1","4","5","Don't care","Under 20","Female","5","2000","19.261094637779","-99.632639547126","Dairy (e.g., milk, cheese, yogurt)","TOL_689","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 16:56:25","2025-11-12 17:10:18","IP Address","100","833","True","2025-11-12 17:10:18","R_7dGI68kKhZ1loyI","LAG","745","Carne ","100 – 200 pesos","Daily","No","","Productos naturales ","Fruta, lácteos","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","Frutos secos","2","3","1","4","Very likely","About the same","5","4","1","3","2","No","70 and over","Female","1","15000","25.51300005197","-103.40057855793","Dairy (e.g., milk, cheese, yogurt), Fruits and vegetables, Other","LAG_745","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 16:57:39","2025-11-12 17:10:43","IP Address","100","783","True","2025-11-12 17:10:43","R_5QCpxerGk0fNUOJ","LAG","690","","Less than 50 pesos","Daily","Yes","","Algo bueno ","Si ","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","4","3","2","1","Very likely","Slightly higher","1","4","2","3","5","No","20–29","Male","3","2000","0","0","Fruits and vegetables","LAG_690","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:03:49","2025-11-12 17:12:21","IP Address","100","512","True","2025-11-12 17:12:21","R_57mpnPCTnJDfsNA","LAG","799","","50 – 100 pesos","Monthly","Yes","cookies","fruits ","nothing","Totally disagree","Healthy","Healthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","2","1","4","3","Very unlikely","Much higher","3","4","5","2","1","Yes","30-39","Female","5","15000","25.523920002856","-103.40137743576","Sugary drinks (e.g., soda, juice, energy drinks), Bakery items (e.g., pastries, cakes)","LAG_799","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:01:23","2025-11-12 17:12:40","IP Address","100","676","True","2025-11-12 17:12:40","R_6r08z7QhD0dG6Yl","CHI","691","","50 – 100 pesos","Daily","No","","Que no sean muy azucarados, bajos en calorias","Ninguno","Totally agree","Healthy","Unhealthy","Unhealthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","2","3","4","1","Very likely","About the same","2","3","4","1","5","Yes","20–29","Male","2","2700","28.671657096019","-106.09159139133","Dairy (e.g., milk, cheese, yogurt)","CHI_691","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:06:53","2025-11-12 17:14:42","IP Address","100","469","True","2025-11-12 17:14:43","R_7r0MY6KgiNSCYNn","LAG","787","Dulce","Less than 50 pesos","Daily","No","Dulce","Bajo en grasa, 0 azucar, de canasta básica ","No","Totally agree","Healthy","Healthy","Unhealthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","","2","4","3","1","Very likely","Slightly higher","2","3","1","4","5","Yes","30-39","Female","4","5000","25.523985344288","-103.39152050839","Other","LAG_787","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:11:25","2025-11-12 17:17:00","IP Address","100","335","True","2025-11-12 17:17:01","R_5ov8D8jtaQ3G6DE","LAG","Lastiri,Flores","","Less than 50 pesos","Daily","No","","Algo que te ayuda en tu bienestar ","El plátano, porque tiene proteína y potasio ","Totally agree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","3","4","2","1","Very likely","Slightly lower","4","5","2","1","3","Yes","50-59","Male","3","10000","25.516639663565","-103.39821118556","Bakery items (e.g., pastries, cakes), Fruits and vegetables","LAG_Lastiri,Flores","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:10:45","2025-11-12 17:17:15","IP Address","100","390","True","2025-11-12 17:17:16","R_7BOUE5SvBWZgq6c","LAG","Landeros,Romo,Paez","","Less than 50 pesos","Daily","No","","Fritas y verduras ","Pan porque se puede consumir diario","Totally disagree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","3","2","1","4","Likely","Much higher","5","3","1","2","4","Don't care","Under 20","Female","4","15000","25.524004666669","-103.39145757542","Bread/Tortillas","LAG_Landeros,Romo,Paez","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:12:50","2025-11-12 17:18:10","IP Address","100","320","True","2025-11-12 17:18:11","R_6mQLDu8acAVccUx","CHI","Cistal,Bautista,Chavez","","50 – 100 pesos","Daily","Yes","donas ","Productos que no contienen componentes dañinos para la salud ","Agua mineral","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","1","2","3","4","Very likely","Slightly higher","1","2","3","4","5","Yes","40-49","Female","2","6000","28.649023510542","-106.11219610097","Sugary drinks (e.g., soda, juice, energy drinks), Salty snacks (e.g., chips, pretzels, popcorn)","CHI_Cistal,Bautista,Chavez","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 16:44:19","2025-11-12 17:18:18","IP Address","100","2038","True","2025-11-12 17:18:19","R_1C2ZtLbYr9Q1jpH","TOL","804","","50 – 100 pesos","Daily","No","","Que no sean cosas chatarras, frutas, legumbres y carne","No, porque son carbohidratos","Totally agree","Healthy","Unhealthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","2","3","4","1","Neutral","About the same","2","3","1","4","5","Yes","70 and over","Female","Cuatro","Desconocido","19.274330463522","-99.670825509599","Dairy (e.g., milk, cheese, yogurt), Cereals (e.g., breakfast cereals, oats)","TOL_804","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:11:52","2025-11-12 17:19:12","IP Address","100","439","True","2025-11-12 17:19:12","R_6P4t66QS67DJ4SS","LAG","delaFuente,Escare√±o,Rosales","","Less than 50 pesos","Monthly","No","","Agua y fruta ","Agua ","Totally agree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","Unhealthy","Carne","1","3","2","4","Likely","About the same","1","2","3","4","5","Yes","Under 20","Male","4","4000","25.513036959994","-103.40060330486","Salty snacks (e.g., chips, pretzels, popcorn), Bottled Water","LAG_delaFuente,Escare√±o,Rosales","0","0","Radius_Check_Failures","25.5316835","-103.3841938","1",""
"2025-11-12 17:18:37","2025-11-12 17:22:33","IP Address","100","235","True","2025-11-12 17:22:34","R_7T6OodQV7WGCRKF","CHI","Cistal,Bautista,Chavez","","50 – 100 pesos","Daily","No","","Sanos, sin grasa y sin azúcares ","Las galletas porque son integrales y caseras ","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","cigarros","1","3","4","2","Very unlikely","Much higher","1","2","3","4","5","Yes","40-49","Female","4","12,000","28.649023510542","-106.11219610097","Salty snacks (e.g., chips, pretzels, popcorn), Bakery items (e.g., pastries, cakes), Packaged meals (e.g., ready-to-eat, frozen meals)","CHI_Cistal,Bautista,Chavez","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:18:52","2025-11-12 17:25:07","IP Address","100","375","True","2025-11-12 17:25:07","R_30C5w0jYrDctVCO","CHI","Chacon,Hernandez,Rubio","","Less than 50 pesos","Weekly","Yes","Snacks y algo de tomar","que no tengan sellos de salud ","el pan porque no tenía azúcares añadidos ","Totally disagree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","productos enlatados","1","2","3","4","Likely","Much higher","1","5","3","2","4","Don't care","50-59","Male","5","No quiso responder el cliente","28.630891508495","-106.0776254896","Sugary drinks (e.g., soda, juice, energy drinks), Salty snacks (e.g., chips, pretzels, popcorn), Bread/Tortillas","CHI_Chacon,Hernandez,Rubio","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:14:22","2025-11-12 17:25:51","IP Address","100","689","True","2025-11-12 17:25:52","R_7P2iG0OlBqtqFbj","LAG","Luna,Fernandez,Saavedra","","200+ pesos","Bi-Weekly","Yes","cacahuates","productos libres de químicos ","nothing","Totally disagree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","2","1","4","3","Very unlikely","Much higher","2","1","3","4","5","Yes","50-59","Male","4","$15000","25.524101663946","-103.40146415538","Salty snacks (e.g., chips, pretzels, popcorn)","LAG_Luna,Fernandez,Saavedra","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:20:58","2025-11-12 17:25:58","IP Address","100","300","True","2025-11-12 17:25:58","R_1InOefJyXUrpo9m","CHI","Chacon,Hernandez,Rubio","","Less than 50 pesos","Daily","Yes","Cigarro","Productos que no me hagan daño ","Ninguno","Totally agree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Cigarros","2","1","4","3","Unlikely","About the same","2","4","5","1","3","Don't care","Under 20","Male","5","5000-10000","28.630835742356","-106.07763670313","Sugary drinks (e.g., soda, juice, energy drinks), Salty snacks (e.g., chips, pretzels, popcorn), Cigarettes","CHI_Chacon,Hernandez,Rubio","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:20:13","2025-11-12 17:28:52","IP Address","100","519","True","2025-11-12 17:28:53","R_1stsH1CnmQi3szv","CHI","Chacon,Hernandez,Rubio","","Less than 50 pesos","Weekly","Yes","Un gansito","Algo orgánico y que no me hagan daño","No, porque fue una bebida alta en azúcar y un pan, los cuales al consumirse por un tiempo prolongado y con una frecuencia alta puedes llegar a ser perjudiciales para la salud","Totally agree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Bebidas alcohólicas ","1","2","4","3","Very unlikely","Much higher","2","3","5","1","4","Don't care","40-49","Male","5","4000 a 6000","0","0","Sugary drinks (e.g., soda, juice, energy drinks), Bakery items (e.g., pastries, cakes)","CHI_Chacon,Hernandez,Rubio","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:22:27","2025-11-12 17:28:59","IP Address","100","391","True","2025-11-12 17:29:00","R_332hCTgE4lsR2zx","LAG","Ayala,de la Rosa, Guerra","","50 – 100 pesos","Bi-Weekly","Yes","Galletas y pan dulce ","Plátano , Fruta ","Ninguno ","Totally disagree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","","3","1","4","2","Likely","About the same","4","1","2","3","5","No","20–29","Male","10 ","1500","25.510911147467","-103.41752390421","Bakery items (e.g., pastries, cakes), Bread/Tortillas","LAG_Ayala,de la Rosa, Guerra","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:14:12","2025-11-12 17:29:51","IP Address","100","939","True","2025-11-12 17:29:51","R_1G8qtheAYkTRIoh","LAG","Luna,Fernandez,Saavedra","Cafe","Less than 50 pesos","Daily","No","","algo que me hace bien ","si, es mi café de todos los dias","Moderately agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","cafe","1","3","4","2","Unlikely","Slightly higher","2","4","5","1","3","Don't care","50-59","Male","4","x","25.537489308327","-103.35956452408","Other","LAG_Luna,Fernandez,Saavedra","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:26:42","2025-11-12 17:33:06","IP Address","100","383","True","2025-11-12 17:33:06","R_70UPuYzCr8NF06e","CHI","Chacon,Hernandez,Rubio","","100 – 200 pesos","Weekly","No","","que sean orgánicos ","Todos, porque son frutas frescas y leche orgánica ","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","cerveza ","1","3","2","4","Likely","Slightly higher","1","4","2","3","5","Yes","30-39","Female","3","3000-5000","28.630786883659","-106.07731639988","Dairy (e.g., milk, cheese, yogurt), Fruits and vegetables, Bottled Water","CHI_Chacon,Hernandez,Rubio","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:26:31","2025-11-12 17:38:28","IP Address","100","716","True","2025-11-12 17:38:29","R_5CrJecRJmYHzDuP","LAG","Landeros,Romo,Paez","Salsa","Less than 50 pesos","Bi-Weekly","No","","Frutas y Verduras","Salsa","Totally disagree","Healthy","Unhealthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","1","3","2","4","Very unlikely","Much higher","2","3","4","5","1","Yes","60-69","Male","5","1100","25.523955352164","-103.39151687666","Sugary drinks (e.g., soda, juice, energy drinks), Other","LAG_Landeros,Romo,Paez","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:34:41","2025-11-12 17:38:58","IP Address","100","256","True","2025-11-12 17:38:58","R_7lS9zv2rloV8M94","CHI","Cistal,Bautista,Chavez","","50 – 100 pesos","Daily","No","","Productos sanos como frutas y verduras ","ninguno ","Totally agree","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","todo","1","2","4","3","Likely","Slightly lower","2","1","3","4","5","Don't care","30-39","Female","3","3,000","28.649023510542","-106.11219610097","Sugary drinks (e.g., soda, juice, energy drinks), Bakery items (e.g., pastries, cakes)","CHI_Cistal,Bautista,Chavez","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:30:25","2025-11-12 17:39:06","IP Address","100","520","True","2025-11-12 17:39:07","R_5eWpqvFa4z4C9Oi","TOL","Alarcon,Arambula,Guadarrama","Huevo","100 – 200 pesos","Daily","Yes","Galletas","Verdura","No, todo lo embutido es procesado y en el caso solo sería agua.","Totally agree","Healthy","Unhealthy","Unhealthy","Healthy","Unhealthy","Healthy","Healthy","Healthy","Unhealthy","","","2","3","4","1","Very likely","About the same","1","2","4","5","3","Yes","50-59","Male","4","4000","19.261094637779","-99.632639547126","Sugary drinks (e.g., soda, juice, energy drinks), Bottled Water, Other","TOL_Alarcon,Arambula,Guadarrama","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:04:38","2025-11-12 17:40:00","IP Address","100","2122","True","2025-11-12 17:40:01","R_1ttyImwpXXZqQ3b","LAG","763","Salsas","Less than 50 pesos","Daily","No","","Lo natural ","Ninguno","Totally agree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","2","1","3","4","Very likely","Slightly higher","1","4","5","2","3","Yes","20–29","Male","4","10,000","0","0","Other","LAG_763","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:35:50","2025-11-12 17:43:25","IP Address","100","455","True","2025-11-12 17:43:25","R_3KhTeVagWOJD66J","LAG","Ayala,de la Rosa, Guerra","","Less than 50 pesos","Weekly","Yes","Refresco y pan ","Productos que no hacen daño a la salud , y que hacen bien para nuestro cuerpo ","No considero que son saludables ","Totally agree","Healthy","Unhealthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","2","4","1","3","Very unlikely","Much lower","2","4","1","5","3","Yes","60-69","Male","5","250","25.510856728564","-103.41755537795","Sugary drinks (e.g., soda, juice, energy drinks), Bread/Tortillas","LAG_Ayala,de la Rosa, Guerra","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:34:52","2025-11-12 17:43:27","IP Address","100","515","True","2025-11-12 17:43:28","R_6WYicxnNl7GGN7P","CHI","Romo,Santacruz,Terrazas","","Less than 50 pesos","Weekly","No","Porque tenían hambre","Por aquel que no esté procesado y que no sea ultraprocesado","No, porque tiene harina","Totally agree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy",".","1","2","3","4","Neutral","Slightly higher","1","3","2","4","5","Yes","Under 20","Female","5","300","28.6676796","-106.0734221","Salty snacks (e.g., chips, pretzels, popcorn), Bottled Water","CHI_Romo,Santacruz,Terrazas","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:20:25","2025-11-12 17:44:37","IP Address","100","1452","True","2025-11-12 17:44:38","R_6tb9tQXL4H5X2Zw","LAG","Lastiri,Flores","","50 – 100 pesos","Weekly","No","","Productos que no hacen daño","Si, son leche y galletas ","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","3","2","4","1","Very likely","Slightly higher","2","3","4","1","5","Yes","20–29","Female","5","20000","25.516639663565","-103.39821118556","Bakery items (e.g., pastries, cakes), Fruits and vegetables","LAG_Lastiri,Flores","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:40:18","2025-11-12 17:45:07","IP Address","100","288","True","2025-11-12 17:45:07","R_1Pj0JiCTeYiSonV","LAG","Ayala,de la Rosa, Guerra","","Less than 50 pesos","Daily","Yes","Unos cacahuates ","Aquellos que te proporcionan nutrientes y vitaminas a todo tu cuerpo","Ninguno","Totally agree","Healthy","Healthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","3","4","1","2","Very likely","About the same","1","4","3","5","2","Yes","30-39","Male","3","3,000","25.510882381374","-103.41759678917","Salty snacks (e.g., chips, pretzels, popcorn)","LAG_Ayala,de la Rosa, Guerra","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:40:00","2025-11-12 17:45:30","IP Address","100","329","True","2025-11-12 17:45:30","R_12RenUMTfkiRNxN","CHI","Cistal,Bautista,Chavez","dulces","50 – 100 pesos","Daily","Yes","gomitas ","frutas y verduras ","agua ","Totally agree","Healthy","Healthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","Comida sin grasa ","2","3","4","1","Very likely","Slightly higher","2","3","4","5","1","Yes","20–29","Male","5","8,000","28.649039897163","-106.11228629025","Sugary drinks (e.g., soda, juice, energy drinks), Bottled Water, Other","CHI_Cistal,Bautista,Chavez","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:40:32","2025-11-12 17:46:19","IP Address","100","347","True","2025-11-12 17:46:20","R_1dmexJf9kdVMDkG","TOL","Alarcon,Arambula,Guadarrama","","50 – 100 pesos","Weekly","No","","Productos que no llevan algún proceso químico","Ninguno porque no vende productos saludables.","Totally agree","Healthy","Unhealthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","huevo","3","1","2","4","Very likely","About the same","2","3","4","1","5","Yes","30-39","Male","3","4000","19.26109536292","-99.632635470847","Sugary drinks (e.g., soda, juice, energy drinks), Salty snacks (e.g., chips, pretzels, popcorn), Beer","TOL_Alarcon,Arambula,Guadarrama","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:41:30","2025-11-12 17:46:43","IP Address","100","312","True","2025-11-12 17:46:44","R_7lvmlJCNbVotUch","LAG","Garcia, Castro, Aguirre","","Less than 50 pesos","Daily","No","","Yogurt natural ","Ninguno","Moderately agree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","2","3","4","1","Likely","Slightly higher","2","1","3","4","5","Yes","40-49","Female","4","800","0","0","Bread/Tortillas","LAG_Garcia, Castro, Aguirre","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:42:59","2025-11-12 17:47:53","IP Address","100","293","True","2025-11-12 17:47:53","R_5R8i4BiSWt6w59J","LAG","Ochoa,Garza,Medina","","50 – 100 pesos","Monthly","No","","lo que no está enlatada ","la carne porque es proteína ","Totally agree","Healthy","Unhealthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","4","1","2","3","Very likely","Much higher","2","4","1","3","5","Yes","60-69","Male","3","20,000","0","0","Salty snacks (e.g., chips, pretzels, popcorn)","LAG_Ochoa,Garza,Medina","0","0","Radius_Check_Failures","25.5165757","-103.3868328","1",""
"2025-11-12 17:33:23","2025-11-12 17:48:22","IP Address","100","898","True","2025-11-12 17:48:22","R_6Orlo53QkkL9LpN","CHI","Chacon,Hernandez,Rubio","","Less than 50 pesos","Daily","Yes","Pay de queso","Productos buenos para el cuerpo ","Botella de agua porque es agua para hidratarse ","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Healthy","Healthy","Healthy","Pay de nuez ","2","1","4","3","Very likely","Much higher","1","3","4","2","5","Yes","20–29","Male","4","1500-3000","28.631002885688","-106.07775574654","Bakery items (e.g., pastries, cakes), Bottled Water","CHI_Chacon,Hernandez,Rubio","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:34:55","2025-11-12 17:49:13","IP Address","100","857","True","2025-11-12 17:49:13","R_57hY0M5QY6vB06l","LAG","Luna,Fernandez,Saavedra","","50 – 100 pesos","Daily","Yes","jabón, palomitas y sopa ","cosas no muy malas","la sopa ","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Healthy","sopa","2","1","3","4","Likely","About the same","2","1","4","3","5","Don't care","50-59","Female","2","x","25.537246216453","-103.35953773174","Salty snacks (e.g., chips, pretzels, popcorn), Bread/Tortillas, Toiletries (e.g., soaps, shampoos, home-cleaning products)","LAG_Luna,Fernandez,Saavedra","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:47:00","2025-11-12 17:51:10","IP Address","100","249","True","2025-11-12 17:51:10","R_58FF0AYfB5DGEXX","CHI","Chacon,Hernandez,Rubio","","100 – 200 pesos","Weekly","No","","que no te hagan daño","Ni uno porque es cerveza y son unas papas con mucha sal","Moderately agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Healthy","Unhealthy","Healthy","cerveza","1","2","4","3","Neutral","Much higher","1","3","5","2","4","Don't care","50-59","Male","2","3000","28.630896782655","-106.0777394937","Salty snacks (e.g., chips, pretzels, popcorn), Beer","CHI_Chacon,Hernandez,Rubio","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:47:19","2025-11-12 17:51:54","IP Address","100","274","True","2025-11-12 17:51:54","R_3Bb4gFl4UU9u53E","CHI","Cistal,Bautista,Chavez","","50 – 100 pesos","Daily","Yes","jugo ","Frutas y verduras ","Crema y champiñones ","Totally agree","Healthy","Unhealthy","Unhealthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","alcohol ","2","3","1","4","Very likely","About the same","3","4","5","1","2","Yes","40-49","Female","4","20,000","28.649039897163","-106.11228629025","Sugary drinks (e.g., soda, juice, energy drinks), Packaged meals (e.g., ready-to-eat, frozen meals)","CHI_Cistal,Bautista,Chavez","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:47:58","2025-11-12 17:53:43","IP Address","100","345","True","2025-11-12 17:53:43","R_5ve7dotofByfIaT","LAG","Garcia, Castro, Aguirre","","Less than 50 pesos","None of the above","No","","Producto derivados de la de las frutas verduras","Compré hoy unas papitas, pero no los consideramos saludables","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Healthy","Unhealthy","Unhealthy","","","2","3","4","1","Very unlikely","About the same","3","1","5","2","4","Yes","Under 20","Male","5","15,000","0","0","Salty snacks (e.g., chips, pretzels, popcorn)","LAG_Garcia, Castro, Aguirre","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:49:57","2025-11-12 17:54:24","IP Address","100","266","True","2025-11-12 17:54:24","R_78S6meCdY9gqEKh","LAG","Ayala,de la Rosa, Guerra","Dulces ","Less than 50 pesos","Monthly","No","","Que no tengan conservadores y que no sean comida chatarra ","El agua, ya que es natural ","Totally agree","Healthy","Healthy","Healthy","Healthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","Unhealthy","","","1","3","2","4","Very likely","Much higher","1","2","4","3","5","Yes","20–29","Male","5","200","25.510689674714","-103.41797982672","Bottled Water, Other","LAG_Ayala,de la Rosa, Guerra","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
"2025-11-12 17:52:54","2025-11-12 17:57:00","IP Address","100","245","True","2025-11-12 17:57:00","R_3OSJHB22p6CTdfk","CHI","Chacon,Hernandez,Rubio","","Less than 50 pesos","Daily","Yes","Una coca y un pan para desayunar ","que sean orgánicos ","Un pan porque está hecho a mano","Totally agree","Healthy","Healthy","Healthy","Healthy","Healthy","Healthy","Unhealthy","Healthy","Unhealthy","Unhealthy","cerveza","1","2","4","3","Very likely","Much higher","1","4","5","2","3","Yes","40-49","Female","2","2000-4000","28.630767906065","-106.07746278856","Sugary drinks (e.g., soda, juice, energy drinks), Bread/Tortillas","CHI_Chacon,Hernandez,Rubio","0","0","Radius_Check_Failures","NotFound","NotFound","1",""
